news_report_URL,news_report_platform,date_of_publication,author,news_report_headline,wire_service,no_of_subscribers,victim_name,date_of_death,age_of_death,race_of_victim,type_of_location,place_of_death_town,place_of_death_province,sexual_assault,mode_of_death_specific,mode_of_death_general,robbery,suspect_arrested,suspect_convicted,perpetrator_name,perpetrator_relationship_to_victim,multiple_murder,extreme_violence,intimate_femicide,notes
http://patterson.com/,Martin LLC,2018-01-08,John Pineda,Child follow anything.,Ltd,24700,Mary Henry,2014-08-05,57,Coloured,Urban,Charlesmouth,Eastern Cape,Yes,Poisoning,Beating,Yes,No,No,Tina Meyer,Partner,No,No,No,City myself idea glass third professional former.
http://www.reed.org/,Haley Ltd,2011-05-21,Jane Hogan,History music executive treat.,LLC,2866,Katie Tucker,2015-08-05,85,Coloured,Urban,Rachelborough,KwaZulu-Natal,No,Stabbing,Stabbing,No,Yes,Yes,Bradley Davis,Unknown,No,Yes,Yes,Mrs reflect wish simple position.
http://www.thompson.net/,Andrews and Sons,2012-01-20,Jennifer Hayes,Item admit pull movement political peace.,Ltd,8469,Mercedes Jones,2005-08-06,72,White,Rural,West Kristinport,Free State,No,Gunshot,Beating,No,Yes,No,Diane Mcintosh,Unknown,No,Yes,No,House produce listen mouth carry hospital.
http://www.williams.org/,Medina-Arroyo,2010-10-29,Paul Berger,Deep town surface central contain pattern.,LLC,3434,Christopher Marsh,2004-05-13,78,White,Urban,Port Karenside,Free State,Yes,Blunt force trauma,Stabbing,No,Yes,Yes,Joshua Roberts,Stranger,No,No,No,Economy culture oil week.
https://hopkins.org/,Aguirre-Benjamin,2013-12-20,Erik Floyd,Everybody growth quickly former lose knowledge.,LLC,5016,Mr. Matthew Miller,2014-01-19,38,White,Urban,Micheleberg,North West,No,Stabbing,Stabbing,Yes,No,No,Christina Gross,Partner,No,Yes,No,Baby away affect medical all old if operation.
https://www.long-vance.org/,"Vincent, Anderson and Mason",2014-03-24,Jack Smith,Summer southern pass coach method.,Group,35011,Keith Knight,2007-11-24,34,Coloured,Rural,Lake Jessica,Limpopo,Yes,Gunshot,Stabbing,No,No,No,Amanda Juarez,Family,Yes,Yes,Yes,As hard amount deal traditional.
https://stephens.com/,"Valdez, Houston and Black",2013-01-31,Terry Black,Stage generation society thought according think.,Group,32441,Billy Schneider,2002-12-08,96,Indian,Suburban,East Jacob,North West,No,Strangulation,Other,No,No,Yes,Mitchell Wilson,Acquaintance,No,Yes,Yes,Increase form box push look.
http://www.scott.net/,Greene-Elliott,2018-07-05,Nathan Stanley,Water describe paper likely loss.,and Sons,26825,Lindsay Norton,2016-04-15,17,Asian,Rural,New Donna,Western Cape,Yes,Gunshot,Other,Yes,No,No,Nathaniel Cooper,Stranger,No,Yes,No,Others attention her car admit mission training.
http://www.hopkins-winters.net/,Prince Ltd,2012-09-22,Kelly Wood,Recently investment voice.,Group,27081,Jane Chapman,2012-12-14,17,Indian,Urban,South Dennisfort,Western Cape,No,Gunshot,Other,No,No,Yes,Susan Miller,Family,Yes,Yes,Yes,Reach firm gun choice prepare.
https://www.arnold-grant.com/,Hansen-Webb,2016-02-16,Laura Schroeder MD,Talk process security land.,Ltd,36340,Ariel Romero,2014-11-02,77,White,Rural,Laurenton,Free State,Yes,Blunt force trauma,Beating,No,Yes,No,Vincent Smith,Friend,Yes,No,No,Statement likely outside because.
https://www.bowman.com/,Jefferson PLC,2010-09-26,Andrew Greene,Recognize past purpose growth pretty wish beautiful.,LLC,48013,Heather Foster,2021-12-21,100,White,Rural,New Alexis,Limpopo,No,Blunt force trauma,Beating,Yes,No,Yes,Tamara Dunn,Stranger,Yes,No,Yes,Trip give white everybody paper create upon.
https://ramos.com/,Ali-Ellis,2021-12-01,Kevin Johnson,Election him small detail.,Ltd,39169,Ethan Moses,2006-01-01,97,Black,Rural,Lake Marilynbury,Free State,No,Strangulation,Shooting,Yes,Yes,Yes,James Goodman,Friend,Yes,No,Yes,Away use live government thus especially.
http://www.kelly.com/,"Sosa, Vasquez and Smith",2010-01-02,Tina Charles,Per manage world to than make.,PLC,9768,Daniel Ray,2001-01-27,63,Coloured,Rural,New Laurenfort,Northern Cape,No,Gunshot,Other,No,No,Yes,Amanda Reed,Family,No,Yes,No,Lead build million firm. Activity decision ok.
https://jimenez.biz/,"Goodwin, Diaz and Morales",2014-12-27,Kenneth Krause,Sport result sound new task.,and Sons,8357,Tyler Hernandez,2000-07-06,6,White,Suburban,East Robertberg,Northern Cape,No,Poisoning,Stabbing,Yes,Yes,Yes,Sarah Holmes DDS,Unknown,No,Yes,No,Feel no nothing huge real art sport.
https://www.martinez-dillon.org/,Ray Ltd,2014-05-31,Carrie Deleon,Foot member simple land bad party.,Group,44738,Brianna Jackson,2008-01-29,87,White,Suburban,Robertshire,Free State,No,Stabbing,Stabbing,No,No,Yes,Terry Miller,Acquaintance,No,Yes,Yes,Direction first fact environment popular even.
http://www.young.com/,Jackson Inc,2011-02-19,Timothy Kennedy,Ago however share.,Inc,18902,Luke Miller,2006-09-30,91,Black,Suburban,Parkerbury,KwaZulu-Natal,No,Strangulation,Beating,Yes,Yes,No,Jessica Martinez,Unknown,No,Yes,Yes,Various nature career way much opportunity lead.
https://green-torres.com/,"Ochoa, Charles and Cooper",2023-10-31,Adam Weeks,Federal she something others someone nature country.,PLC,32541,David Espinoza,2001-09-23,93,Indian,Urban,Claytonbury,Western Cape,No,Stabbing,Other,No,Yes,Yes,Jay Allen,Acquaintance,No,No,No,Book lay laugh red man.
https://www.davis.info/,Peterson LLC,2020-09-08,Kathleen Watson,Form such weight.,Inc,4201,James Daniels,2011-10-09,8,White,Rural,East Paula,North West,Yes,Blunt force trauma,Beating,No,Yes,No,James Smith,Friend,No,Yes,No,His window east yes current. Miss word list race.
http://little-gonzalez.com/,"Robinson, Rodriguez and Chen",2014-01-08,Christopher Hill,How during why ok.,Ltd,48045,Kyle Watson,2023-08-16,67,Black,Suburban,East Ericland,Northern Cape,Yes,Stabbing,Other,No,No,No,Gina Booker,Unknown,Yes,Yes,No,Art green child movie blue maintain first next.
http://kim.com/,"Lopez, Bailey and Oconnor",2015-05-12,Ronald Rocha,Civil most last standard must law simply.,PLC,16839,Cody Smith,2021-05-30,50,Black,Rural,Kimberlybury,Gauteng,Yes,Blunt force trauma,Beating,Yes,No,No,Arthur Coffey,Stranger,Yes,No,Yes,Couple raise she child executive important.
http://www.lee-johnson.biz/,"Burns, Hanson and Garza",2011-10-18,Daniel Robbins,Us decade man.,Inc,47438,Mark Ward,2022-12-29,100,Black,Suburban,Shortton,Gauteng,Yes,Blunt force trauma,Shooting,Yes,Yes,No,Deborah Williams,Partner,No,No,Yes,Strong back democratic mind.
http://www.curry.org/,Craig-Park,2015-02-03,Brian Sparks,Husband front citizen your kitchen good firm.,LLC,24382,Jennifer Schultz,2016-11-01,74,Asian,Suburban,Charleneshire,Limpopo,Yes,Gunshot,Beating,No,Yes,Yes,Jaime Pierce,Unknown,Yes,Yes,No,Growth laugh where a alone.
http://www.smith-short.com/,"Dixon, Duncan and Duncan",2018-02-22,Joe Moore,Happen old do specific begin.,Group,42646,Claudia Jones,2010-04-20,52,Asian,Suburban,Lauraburgh,Eastern Cape,No,Strangulation,Stabbing,No,Yes,Yes,Steven Warner PhD,Acquaintance,Yes,No,Yes,Organization feel room office.
https://kane.org/,Walters Ltd,2015-01-05,Eric Williams,North force recently check purpose young wife.,PLC,3933,Ann Reynolds,2010-01-22,74,Asian,Suburban,Hernandezmouth,Gauteng,Yes,Blunt force trauma,Shooting,No,No,No,Kenneth Williams,Acquaintance,No,Yes,No,Energy huge its recently seven lose.
http://www.adams.com/,"Glass, Davis and Powers",2016-12-17,Gregory Flores,Pretty show college glass start sort perhaps key.,and Sons,19750,James Todd,2002-12-11,37,Asian,Urban,North Jodibury,Western Cape,No,Strangulation,Stabbing,Yes,No,Yes,Tammy Melton,Acquaintance,No,No,No,Add really born late age.
http://www.aguilar-alvarado.com/,Jackson-Campbell,2014-04-08,Lisa Brown,At produce production.,Ltd,23643,Brian Carter,2010-07-07,19,Black,Rural,Hallfurt,Western Cape,Yes,Stabbing,Other,No,Yes,Yes,Michelle Mckee,Acquaintance,Yes,Yes,No,Term mother cost may leader unit again.
https://turner.com/,Garrett Group,2012-09-03,Robin Johnson,We difficult game hotel case role minute.,Ltd,28030,Lori Perez,2012-03-01,34,Indian,Urban,New Eric,Eastern Cape,No,Blunt force trauma,Other,Yes,No,Yes,Susan Murphy,Stranger,No,Yes,Yes,Capital present ok range dark catch read.
http://www.stewart.com/,Beard-Gutierrez,2021-06-30,Jeremy Peck,Charge could capital ago worry.,PLC,17165,Keith Hall,2013-03-28,58,Black,Urban,East Grace,Eastern Cape,Yes,Poisoning,Beating,Yes,No,No,Michael Woods,Acquaintance,No,No,No,Suffer light power contain hold listen clearly.
http://www.thompson.org/,Watts-Delacruz,2019-03-30,Jessica Parsons,Save herself fine particularly score order modern then.,Inc,1409,Jocelyn Wilcox,2005-05-08,5,Indian,Rural,East Aprilfurt,Northern Cape,Yes,Poisoning,Beating,Yes,Yes,No,Mrs. Jasmine Hubbard,Unknown,No,Yes,Yes,Couple keep this.
http://hayes.org/,"Payne, Long and Morris",2022-05-15,Jesse Mosley,Think bed food possible represent.,and Sons,32065,Becky Wilson,2018-03-30,44,Black,Urban,Waltersland,Mpumalanga,Yes,Blunt force trauma,Shooting,No,Yes,No,Janet Moody,Partner,Yes,No,No,Partner civil nearly analysis color friend the.
https://mack.com/,Horne Inc,2019-02-20,Dawn Ellis,Myself accept third down open little improve.,Inc,27375,Adriana Khan,2023-05-22,22,Black,Urban,Christineside,Limpopo,Yes,Blunt force trauma,Other,No,No,Yes,Christine Lopez,Stranger,No,Yes,Yes,President already take project.
http://riley.com/,Richardson-Gray,2017-10-03,Jeffery Pierce,Likely business teacher forget including.,and Sons,14227,Lisa Rodriguez,2014-07-25,41,Asian,Urban,South Jenniferport,KwaZulu-Natal,Yes,Blunt force trauma,Other,Yes,Yes,No,Ryan Green,Partner,Yes,Yes,No,Yet government can none mind place manage.
http://www.garrett-wilson.com/,"Duarte, Gutierrez and Cook",2013-08-18,Marcia Smith,Real effort attack feel nearly.,Inc,20420,Gary Foster,2014-11-20,99,Asian,Urban,Port Gregorymouth,Western Cape,No,Poisoning,Stabbing,Yes,No,No,Tammy Mendoza,Partner,No,No,No,Until argue minute north question new.
https://www.ramirez.com/,Sims-Kirby,2019-08-11,Jean Larson,Relate fire all including market.,and Sons,44545,Ronald Turner,2006-03-06,9,White,Suburban,Gregorystad,Mpumalanga,Yes,Strangulation,Beating,No,No,No,Paula Gentry,Friend,Yes,No,No,Media sometimes toward child future low.
http://www.hughes-hancock.com/,Collins Inc,2017-09-10,Linda Miller,Threat billion she seat against serve police.,and Sons,45022,Corey Hill,2021-05-22,64,Coloured,Urban,Kendraville,North West,Yes,Gunshot,Stabbing,Yes,No,Yes,Christopher Wilson,Family,No,Yes,Yes,Nice bill my near even wall sound off.
http://www.berger-williams.biz/,Miller Group,2012-12-26,Kyle Watkins,Pattern fine stage require provide move wind.,Group,7444,Anna Lang,2002-02-08,52,Black,Suburban,Davisport,Limpopo,No,Blunt force trauma,Shooting,Yes,Yes,No,Michelle Marshall,Family,No,No,No,Water century time election guy.
https://jones.com/,Murray-Jackson,2015-09-06,Lindsey Anderson,If research blood news.,Inc,2376,Kim Morales,2010-07-08,18,Black,Urban,Allenbury,Free State,No,Blunt force trauma,Other,Yes,No,Yes,Valerie Reyes,Stranger,No,Yes,Yes,Decade really issue woman note garden.
http://peters-short.com/,Blanchard-Jones,2010-12-06,Robert Wise,Force population article design catch oil.,Ltd,12664,Nicole Guerrero,2021-04-20,94,Black,Rural,Schmidtfurt,Gauteng,Yes,Poisoning,Beating,Yes,Yes,No,Jillian Harris,Acquaintance,No,No,Yes,Feel some quickly truth view response.
http://faulkner.com/,Callahan Inc,2014-04-15,Michael Long,Republican image itself deep community cause.,PLC,23187,Tim Larsen,2009-12-28,21,White,Rural,West Whitney,Free State,Yes,Blunt force trauma,Shooting,Yes,No,No,Brandy Jones,Acquaintance,Yes,No,Yes,Century those price. Be politics indeed lay.
http://young.net/,"Richardson, Good and Carroll",2014-10-27,Ashley Olson,Center rule worker worker.,LLC,47964,Blake Wu,2003-06-03,28,White,Suburban,East Thomasland,Gauteng,No,Strangulation,Shooting,Yes,No,No,Kimberly Riley,Friend,No,Yes,No,Apply gas sing light mention light safe inside.
https://www.kennedy.com/,"Weber, Mitchell and Miller",2023-08-18,Sarah Ramirez,Past every either scientist.,PLC,48224,Kevin Hernandez,2002-01-11,46,Black,Suburban,Woodburgh,Mpumalanga,Yes,Strangulation,Other,Yes,Yes,Yes,Michael Washington,Stranger,No,Yes,Yes,Television garden base certain value child many.
https://www.baker.info/,Alvarez-Alvarez,2020-01-15,Tammy Hall,Listen certain that activity until large.,Ltd,44693,Joseph Blanchard,2015-06-06,67,Indian,Urban,New Danachester,Gauteng,No,Strangulation,Beating,No,No,No,Marissa Nelson,Stranger,No,No,Yes,Environment better pressure hospital significant.
http://smith.biz/,Fox Ltd,2012-10-11,Daniel Campbell,Alone people arm order thus.,and Sons,17879,Margaret Erickson,2012-03-04,36,Asian,Rural,North Melissaberg,Limpopo,No,Strangulation,Stabbing,Yes,Yes,No,Phillip Wong,Unknown,No,Yes,No,To receive education level.
https://norman.com/,Price-Ferrell,2014-10-24,Robert Thompson,Man up particular condition.,Group,40263,Joshua Reynolds,2011-09-30,48,White,Urban,South Jenniferville,Limpopo,Yes,Stabbing,Stabbing,Yes,No,Yes,Benjamin Luna,Friend,Yes,No,No,Affect marriage present a also hospital charge.
http://www.cruz.info/,Bradley LLC,2013-03-31,Eric Brown,Half table future subject.,LLC,6431,Cassandra Williams,2019-01-04,93,White,Suburban,Guerreroport,Gauteng,Yes,Stabbing,Beating,Yes,No,Yes,Stephanie Mccoy,Friend,No,Yes,No,Main those just country along agent.
http://www.brown-french.com/,Wilson-Roman,2016-09-12,Judy Gregory,Chance often under already center president likely.,PLC,28559,Michael Anderson,2006-12-31,55,Coloured,Rural,Lake Brendan,Eastern Cape,No,Gunshot,Shooting,No,Yes,No,Riley Bryant,Stranger,No,No,No,Structure ask stage box.
http://duran.com/,Brown-Hill,2022-01-13,Carol Wood,Just understand American beyond.,Ltd,23886,Paula Smith,2004-01-01,36,Asian,Suburban,Millertown,Gauteng,No,Gunshot,Shooting,Yes,No,Yes,Brandon Pearson,Stranger,Yes,Yes,No,Indicate southern significant realize deal.
http://clements.com/,Smith-Young,2017-03-13,Joseph Davis,Television would medical less phone decade.,Inc,19191,Robert Jennings,2012-10-11,14,Asian,Urban,Jimenezburgh,KwaZulu-Natal,No,Poisoning,Other,Yes,Yes,Yes,Amanda Newman,Stranger,No,No,Yes,Decide edge pattern three law.
https://www.jacobson.info/,"Riley, Barnes and Burgess",2019-04-27,Crystal Rodriguez,Better scene thank heart determine.,Group,48411,Amy Graham,2014-03-23,20,Indian,Urban,New Spencer,Free State,No,Blunt force trauma,Stabbing,Yes,No,No,Chad Cortez,Partner,Yes,Yes,No,Commercial gas though page smile point.
https://smith-patterson.com/,Murphy PLC,2013-03-14,Timothy Shah,Together individual analysis yard safe mean international.,Group,10482,Robert Nicholson,2015-10-27,84,Coloured,Rural,Simpsonland,North West,No,Poisoning,Beating,No,Yes,Yes,Alexandria Dennis,Stranger,Yes,Yes,No,Car fast positive before look.
https://www.sullivan.info/,"Schultz, Dalton and Jones",2016-10-01,Faith Johnson,Send recently partner offer debate range.,PLC,10851,Nancy Brown,2020-05-23,87,Asian,Rural,Pamelaville,Northern Cape,Yes,Blunt force trauma,Other,Yes,No,Yes,John Williams,Partner,No,No,Yes,Compare next attack remember daughter wonder.
http://www.gomez-adams.biz/,Brown-Watson,2016-04-04,Jonathan Gallegos,Report question mouth factor per son war.,Inc,27305,Stephen Miller,2017-12-17,81,Coloured,Suburban,Hurstport,Western Cape,No,Poisoning,Beating,Yes,Yes,No,Angela Martin,Friend,Yes,Yes,Yes,Recent many themselves minute.
http://www.wiggins.net/,"Rogers, Lane and Rios",2013-07-24,Katelyn Wade,Success knowledge fight car smile commercial employee.,Group,38775,Dwayne Bruce,2020-11-21,87,Black,Suburban,West Justin,Mpumalanga,No,Poisoning,Beating,Yes,No,Yes,Lisa Martin,Partner,Yes,No,No,Expect win stuff realize project child draw.
https://www.hart.com/,Hernandez-West,2021-11-22,Kimberly Martinez,Identify material certainly.,Group,28152,Brittney Cordova,2005-07-17,28,Indian,Rural,Deborahport,Eastern Cape,Yes,Gunshot,Other,Yes,No,No,Dylan Raymond,Friend,No,Yes,Yes,Project son rock two full both look.
https://www.howard-nguyen.org/,"Lee, Fox and Harrington",2022-01-02,Christina Miller,Quality whatever wish hour make owner memory.,Inc,47220,Heather Hernandez,2007-03-17,17,Coloured,Rural,Woodstad,Mpumalanga,Yes,Strangulation,Stabbing,No,No,Yes,Gregory Parker,Friend,No,No,Yes,Them because road know yeah sound eye.
https://www.avila.com/,Thompson-Murray,2022-09-12,Suzanne Gonzalez,Face make state few one management.,Ltd,45090,Alexander Smith,2018-01-26,100,Black,Rural,Kevinfort,Free State,No,Poisoning,Other,Yes,Yes,Yes,Maxwell Roberts,Friend,Yes,No,No,Man reach each budget. Manage wife out gun lose.
http://perkins.com/,Johns-Taylor,2018-11-15,Dominic Barnes,Any factor police baby create physical.,Inc,22225,Carol Morris,2008-09-26,54,Indian,Rural,Margaretport,KwaZulu-Natal,Yes,Poisoning,Shooting,Yes,No,No,Michael Cox,Partner,Yes,No,Yes,Bill choice determine could.
https://www.fuentes.info/,Collins-Cox,2020-05-17,Stacy Harper,Common fight season budget campaign reason.,Ltd,1127,Calvin Anderson,2010-05-24,59,Asian,Rural,South Hannahville,KwaZulu-Natal,Yes,Gunshot,Shooting,Yes,No,No,Raymond Todd,Family,No,No,Yes,Cultural allow process.
http://www.lambert.com/,Singleton LLC,2020-12-22,Hannah Martin,Sit party measure attention standard shake more.,Ltd,42716,Douglas Winters,2004-05-14,83,Asian,Suburban,Lake Coreyborough,KwaZulu-Natal,Yes,Stabbing,Shooting,No,No,Yes,Sarah Wells,Partner,Yes,No,Yes,Buy book career several relate news.
https://cherry.com/,Lopez-Jones,2023-04-05,Karen Shelton,Actually purpose public how.,PLC,12260,Angela Thomas,2012-05-23,94,Indian,Rural,Nealville,Mpumalanga,Yes,Poisoning,Beating,No,No,No,Stephanie Jackson,Partner,Yes,Yes,Yes,Window full organization wrong but study.
https://dixon-hernandez.info/,Martinez Group,2010-08-21,Mark Taylor Jr.,Store marriage ago.,and Sons,36457,Michael Hernandez,2021-04-09,44,Indian,Urban,Port Charleshaven,Western Cape,Yes,Gunshot,Beating,Yes,Yes,No,Rebecca Harris,Family,Yes,No,Yes,Make energy gas teacher national weight all.
http://martin.biz/,Gallagher-Carroll,2013-02-06,Juan Ryan MD,Take media hot manager wife pay good.,LLC,34904,Alfred Williams,2000-04-07,39,Black,Rural,Michaelshire,Eastern Cape,Yes,Stabbing,Other,Yes,Yes,Yes,Steven Peterson,Stranger,No,No,Yes,Into yeah in argue.
https://www.jackson-ryan.com/,Barrett-Henderson,2010-08-11,Jennifer Smith,Onto worry help hope occur space beyond.,Ltd,32843,Jonathan Cain,2011-01-08,24,White,Urban,Garrettport,Mpumalanga,No,Gunshot,Shooting,Yes,Yes,Yes,Jeffrey Crawford,Friend,Yes,Yes,Yes,Subject movie explain answer.
http://clark-flynn.com/,"Brock, Reynolds and Fernandez",2011-10-03,James Weber,Public natural thing physical might cost material.,Ltd,22108,Natalie Mcdonald,2010-02-23,52,Asian,Urban,Michaelton,Western Cape,Yes,Poisoning,Shooting,No,Yes,Yes,Helen Hernandez,Friend,Yes,Yes,Yes,Second she such improve.
http://burke.com/,Sanchez LLC,2014-03-23,Justin Graham,Dark evening ahead.,LLC,19656,Casey Phelps,2005-11-08,1,White,Rural,Caseyton,Free State,No,Stabbing,Beating,Yes,Yes,No,Angela Guzman,Family,Yes,No,No,Too imagine guy price.
http://wilkerson-young.com/,Murphy-Silva,2020-07-12,Paul Young,Design blood degree ever impact television.,Inc,20958,James Fry MD,2017-04-29,30,Indian,Suburban,Wellsbury,Free State,No,Gunshot,Beating,Yes,Yes,No,Sherry Giles,Stranger,No,No,No,Little happy final population toward alone.
https://mullen.com/,"Camacho, Mathews and Price",2010-03-18,Jenna Spence,Feeling view series father teacher.,and Sons,19193,Lynn Suarez,2011-05-01,23,Black,Suburban,Mccormickview,Gauteng,Yes,Blunt force trauma,Shooting,Yes,No,Yes,Samantha Shepard,Partner,No,No,Yes,Say unit four institution truth beyond civil.
